test_season,min_current_season_prior_events,min_prior_folds,min_prior_predictions,improvement_margin_sec,is_primary_setting,event_key,selected_weighted
2025,6,5,120,0.05,False,2025/monaco,False
2025,6,5,120,0.05,False,2025/barcelona,True
2025,6,5,120,0.05,False,2025/montreal,True
2025,6,5,120,0.05,False,2025/spielberg,True
2025,6,5,120,0.05,False,2025/silverstone,True
2025,6,5,120,0.05,False,2025/budapest,True
2025,6,5,120,0.05,False,2025/zandvoort,True
2025,6,5,120,0.05,False,2025/monza,True
2025,6,5,120,0.05,False,2025/baku,True
2025,6,5,120,0.05,False,2025/marina-bay,True
2025,6,5,120,0.05,False,2025/mexico-city,True
2025,6,5,120,0.05,False,2025/las-vegas,True
2025,6,5,120,0.05,False,2025/yas-island,True
2025,6,5,120,0.075,False,2025/melbourne,False
2025,6,5,120,0.075,False,2025/suzuka,False
2025,6,5,120,0.075,False,2025/sakhir,False
2025,6,5,120,0.075,False,2025/jeddah,False
2025,6,5,120,0.075,False,2025/imola,False
2025,6,5,120,0.075,False,2025/monaco,False
2025,6,5,120,0.075,False,2025/barcelona,True
2025,6,5,120,0.075,False,2025/montreal,True
2025,6,5,120,0.075,False,2025/spielberg,True
2025,6,5,120,0.075,False,2025/silverstone,True
2025,6,5,120,0.075,False,2025/budapest,True
2025,6,5,120,0.075,False,2025/zandvoort,True
2025,6,5,120,0.075,False,2025/monza,True
2025,6,5,120,0.075,False,2025/baku,True
2025,6,5,120,0.075,False,2025/marina-bay,True
2025,6,5,120,0.075,False,2025/mexico-city,True
2025,6,5,120,0.075,False,2025/las-vegas,True
2025,6,5,120,0.075,False,2025/yas-island,True
2025,6,6,80,0.025,False,2025/melbourne,False
2025,6,6,80,0.025,False,2025/suzuka,False
2025,6,6,80,0.025,False,2025/sakhir,False
2025,6,6,80,0.025,False,2025/jeddah,False
2025,6,6,80,0.025,False,2025/imola,False
2025,6,6,80,0.025,False,2025/monaco,False
2025,6,6,80,0.025,False,2025/barcelona,True
2025,6,6,80,0.025,False,2025/montreal,True
2025,6,6,80,0.025,False,2025/spielberg,True
2025,6,6,80,0.025,False,2025/silverstone,True
2025,6,6,80,0.025,False,2025/budapest,True
2025,6,6,80,0.025,False,2025/zandvoort,True
2025,6,6,80,0.025,False,2025/monza,True
2025,6,6,80,0.025,False,2025/baku,True
2025,6,6,80,0.025,False,2025/marina-bay,True
2025,6,6,80,0.025,False,2025/mexico-city,True
2025,6,6,80,0.025,False,2025/las-vegas,True
2025,6,6,80,0.025,False,2025/yas-island,True
2025,6,6,80,0.05,False,2025/melbourne,False
2025,6,6,80,0.05,False,2025/suzuka,False
2025,6,6,80,0.05,False,2025/sakhir,False
2025,6,6,80,0.05,False,2025/jeddah,False
2025,6,6,80,0.05,False,2025/imola,False
2025,6,6,80,0.05,False,2025/monaco,False
2025,6,6,80,0.05,False,2025/barcelona,True
2025,6,6,80,0.05,False,2025/montreal,True
2025,6,6,80,0.05,False,2025/spielberg,True
2025,6,6,80,0.05,False,2025/silverstone,True
2025,6,6,80,0.05,False,2025/budapest,True
2025,6,6,80,0.05,False,2025/zandvoort,True
2025,6,6,80,0.05,False,2025/monza,True
2025,6,6,80,0.05,False,2025/baku,True
2025,6,6,80,0.05,False,2025/marina-bay,True
2025,6,6,80,0.05,False,2025/mexico-city,True
2025,6,6,80,0.05,False,2025/las-vegas,True
2025,6,6,80,0.05,False,2025/yas-island,True
2025,6,6,80,0.075,False,2025/melbourne,False
2025,6,6,80,0.075,False,2025/suzuka,False
2025,6,6,80,0.075,False,2025/sakhir,False
2025,6,6,80,0.075,False,2025/jeddah,False
2025,6,6,80,0.075,False,2025/imola,False
2025,6,6,80,0.075,False,2025/monaco,False
2025,6,6,80,0.075,False,2025/barcelona,True
2025,6,6,80,0.075,False,2025/montreal,True
2025,6,6,80,0.075,False,2025/spielberg,True
2025,6,6,80,0.075,False,2025/silverstone,True
2025,6,6,80,0.075,False,2025/budapest,True
2025,6,6,80,0.075,False,2025/zandvoort,True
2025,6,6,80,0.075,False,2025/monza,True
2025,6,6,80,0.075,False,2025/baku,True
2025,6,6,80,0.075,False,2025/marina-bay,True
2025,6,6,80,0.075,False,2025/mexico-city,True
2025,6,6,80,0.075,False,2025/las-vegas,True
2025,6,6,80,0.075,False,2025/yas-island,True
2025,6,6,100,0.025,False,2025/melbourne,False
2025,6,6,100,0.025,False,2025/suzuka,False
2025,6,6,100,0.025,False,2025/sakhir,False
2025,6,6,100,0.025,False,2025/jeddah,False
2025,6,6,100,0.025,False,2025/imola,False
2025,6,6,100,0.025,False,2025/monaco,False
2025,6,6,100,0.025,False,2025/barcelona,True
2025,6,6,100,0.025,False,2025/montreal,True
2025,6,6,100,0.025,False,2025/spielberg,True
2025,6,6,100,0.025,False,2025/silverstone,True
2025,6,6,100,0.025,False,2025/budapest,True
2025,6,6,100,0.025,False,2025/zandvoort,True
2025,6,6,100,0.025,False,2025/monza,True
2025,6,6,100,0.025,False,2025/baku,True
2025,6,6,100,0.025,False,2025/marina-bay,True
2025,6,6,100,0.025,False,2025/mexico-city,True
2025,6,6,100,0.025,False,2025/las-vegas,True
2025,6,6,100,0.025,False,2025/yas-island,True
2025,6,6,100,0.05,False,2025/melbourne,False
2025,6,6,100,0.05,False,2025/suzuka,False
2025,6,6,100,0.05,False,2025/sakhir,False
2025,6,6,100,0.05,False,2025/jeddah,False
2025,6,6,100,0.05,False,2025/imola,False
2025,6,6,100,0.05,False,2025/monaco,False
2025,6,6,100,0.05,False,2025/barcelona,True
2025,6,6,100,0.05,False,2025/montreal,True
2025,6,6,100,0.05,False,2025/spielberg,True
2025,6,6,100,0.05,False,2025/silverstone,True
2025,6,6,100,0.05,False,2025/budapest,True
2025,6,6,100,0.05,False,2025/zandvoort,True
2025,6,6,100,0.05,False,2025/monza,True
2025,6,6,100,0.05,False,2025/baku,True
2025,6,6,100,0.05,False,2025/marina-bay,True
2025,6,6,100,0.05,False,2025/mexico-city,True
2025,6,6,100,0.05,False,2025/las-vegas,True
2025,6,6,100,0.05,False,2025/yas-island,True
2025,6,6,100,0.075,False,2025/melbourne,False
2025,6,6,100,0.075,False,2025/suzuka,False
2025,6,6,100,0.075,False,2025/sakhir,False
2025,6,6,100,0.075,False,2025/jeddah,False
2025,6,6,100,0.075,False,2025/imola,False
2025,6,6,100,0.075,False,2025/monaco,False
2025,6,6,100,0.075,False,2025/barcelona,True
2025,6,6,100,0.075,False,2025/montreal,True
2025,6,6,100,0.075,False,2025/spielberg,True
2025,6,6,100,0.075,False,2025/silverstone,True
2025,6,6,100,0.075,False,2025/budapest,True
2025,6,6,100,0.075,False,2025/zandvoort,True
2025,6,6,100,0.075,False,2025/monza,True
2025,6,6,100,0.075,False,2025/baku,True
2025,6,6,100,0.075,False,2025/marina-bay,True
2025,6,6,100,0.075,False,2025/mexico-city,True
2025,6,6,100,0.075,False,2025/las-vegas,True
2025,6,6,100,0.075,False,2025/yas-island,True
2025,6,6,120,0.025,False,2025/melbourne,False
2025,6,6,120,0.025,False,2025/suzuka,False
2025,6,6,120,0.025,False,2025/sakhir,False
2025,6,6,120,0.025,False,2025/jeddah,False
2025,6,6,120,0.025,False,2025/imola,False
2025,6,6,120,0.025,False,2025/monaco,False
2025,6,6,120,0.025,False,2025/barcelona,True
2025,6,6,120,0.025,False,2025/montreal,True
2025,6,6,120,0.025,False,2025/spielberg,True
2025,6,6,120,0.025,False,2025/silverstone,True
2025,6,6,120,0.025,False,2025/budapest,True
2025,6,6,120,0.025,False,2025/zandvoort,True
2025,6,6,120,0.025,False,2025/monza,True
2025,6,6,120,0.025,False,2025/baku,True
2025,6,6,120,0.025,False,2025/marina-bay,True
2025,6,6,120,0.025,False,2025/mexico-city,True
2025,6,6,120,0.025,False,2025/las-vegas,True
2025,6,6,120,0.025,False,2025/yas-island,True
2025,6,6,120,0.05,False,2025/melbourne,False
2025,6,6,120,0.05,False,2025/suzuka,False
2025,6,6,120,0.05,False,2025/sakhir,False
2025,6,6,120,0.05,False,2025/jeddah,False
2025,6,6,120,0.05,False,2025/imola,False
2025,6,6,120,0.05,False,2025/monaco,False
2025,6,6,120,0.05,False,2025/barcelona,True
2025,6,6,120,0.05,False,2025/montreal,True
2025,6,6,120,0.05,False,2025/spielberg,True
2025,6,6,120,0.05,False,2025/silverstone,True
2025,6,6,120,0.05,False,2025/budapest,True
2025,6,6,120,0.05,False,2025/zandvoort,True
2025,6,6,120,0.05,False,2025/monza,True
2025,6,6,120,0.05,False,2025/baku,True
2025,6,6,120,0.05,False,2025/marina-bay,True
2025,6,6,120,0.05,False,2025/mexico-city,True
2025,6,6,120,0.05,False,2025/las-vegas,True
2025,6,6,120,0.05,False,2025/yas-island,True
2025,6,6,120,0.075,False,2025/melbourne,False
2025,6,6,120,0.075,False,2025/suzuka,False
2025,6,6,120,0.075,False,2025/sakhir,False
2025,6,6,120,0.075,False,2025/jeddah,False
2025,6,6,120,0.075,False,2025/imola,False
2025,6,6,120,0.075,False,2025/monaco,False
2025,6,6,120,0.075,False,2025/barcelona,True
2025,6,6,120,0.075,False,2025/montreal,True
2025,6,6,120,0.075,False,2025/spielberg,True
2025,6,6,120,0.075,False,2025/silverstone,True
2025,6,6,120,0.075,False,2025/budapest,True
2025,6,6,120,0.075,False,2025/zandvoort,True
2025,6,6,120,0.075,False,2025/monza,True
2025,6,6,120,0.075,False,2025/baku,True
2025,6,6,120,0.075,False,2025/marina-bay,True
2025,6,6,120,0.075,False,2025/mexico-city,True
2025,6,6,120,0.075,False,2025/las-vegas,True
2025,6,6,120,0.075,False,2025/yas-island,True
